기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,점포_수,유사_업종_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수
20244,D,발달상권,3120082,상계백병원,CS100007,치킨전문점,0,1,0,0,0,0,1
20244,D,발달상권,3120083,등나무근린공원,CS100007,치킨전문점,4,5,0,0,0,0,1
20244,D,발달상권,3120084,공릉역,CS100007,치킨전문점,1,3,0,0,0,0,2
20244,D,발달상권,3120085,은행사거리,CS100007,치킨전문점,3,9,0,0,0,0,6
20244,D,발달상권,3120086,태릉입구역,CS100007,치킨전문점,1,4,0,0,0,0,3
20244,D,발달상권,3120087,응암역,CS100007,치킨전문점,0,1,0,0,0,0,1
20244,D,발달상권,3120088,구산역,CS100007,치킨전문점,2,4,0,0,0,0,2
20244,D,발달상권,3120089,구파발역,CS100007,치킨전문점,2,8,13,1,13,1,6
20244,D,발달상권,3120090,연신내역,CS100007,치킨전문점,2,6,0,0,0,0,4
20244,D,발달상권,3120091,본서부병원,CS100007,치킨전문점,1,3,0,0,0,0,2
20244,D,발달상권,3120092,불광역,CS100007,치킨전문점,1,1,0,0,0,0,0
20244,D,발달상권,3120093,연희동,CS100007,치킨전문점,1,6,17,1,0,0,5
20244,D,발달상권,3120094,"신촌역(신촌역, 신촌로터리)",CS100007,치킨전문점,9,23,4,1,0,0,14
20244,D,발달상권,3120095,홍제역,CS100007,치킨전문점,0,2,0,0,0,0,2
20244,D,발달상권,3120096,"이화여대(이대역, 이대)",CS100007,치킨전문점,3,4,0,0,0,0,1
20244,D,발달상권,3120097,충정로역,CS100007,치킨전문점,1,1,0,0,0,0,0
20244,D,발달상권,3120098,DMC(디지털미디어시티),CS100007,치킨전문점,1,2,0,0,0,0,1
20244,D,발달상권,3120100,망원역,CS100007,치킨전문점,1,1,0,0,0,0,0
20244,D,발달상권,3120101,합정역,CS100007,치킨전문점,1,3,0,0,33,1,2
20244,D,발달상권,3120102,서교동(홍대),CS100007,치킨전문점,1,4,0,0,25,1,3
20244,D,발달상권,3120103,홍대입구역(홍대),CS100007,치킨전문점,7,15,0,0,7,1,8
20244,D,발달상권,3120104,연남동(홍대),CS100007,치킨전문점,7,13,0,0,0,0,6
20244,D,발달상권,3120105,상수역(홍대),CS100007,치킨전문점,2,4,0,0,0,0,2
20244,D,발달상권,3120106,마포역,CS100007,치킨전문점,1,2,0,0,0,0,1
20244,D,발달상권,3120107,공덕역(공덕오거리),CS100007,치킨전문점,2,4,0,0,0,0,2
20244,D,발달상권,3120108,신정네거리역,CS100007,치킨전문점,4,12,8,1,17,2,8
20244,D,발달상권,3120109,서울남부지방법원,CS100007,치킨전문점,2,6,0,0,17,1,4
20244,D,발달상권,3120110,목동역 8번출구,CS100007,치킨전문점,4,8,0,0,0,0,4
20244,D,발달상권,3120111,목동사거리,CS100007,치킨전문점,3,10,0,0,0,0,7
20244,D,발달상권,3120112,등촌역,CS100007,치킨전문점,8,21,5,1,5,1,13
20244,D,발달상권,3120113,오목교역,CS100007,치킨전문점,1,7,0,0,0,0,6
20244,D,발달상권,3120114,목동신시가지,CS100007,치킨전문점,9,13,0,0,0,0,4
20244,D,발달상권,3120116,송정역,CS100007,치킨전문점,1,2,0,0,0,0,1
20244,D,발달상권,3120117,강서농산물도매시장,CS100007,치킨전문점,0,1,0,0,0,0,1
20244,D,발달상권,3120118,마곡역(마곡),CS100007,치킨전문점,3,11,0,0,18,2,8
20244,D,발달상권,3120119,발산역(마곡),CS100007,치킨전문점,3,14,0,0,0,0,11
20244,D,발달상권,3120120,화곡역,CS100007,치킨전문점,5,11,0,0,0,0,6
20244,D,발달상권,3120121,까치산역,CS100007,치킨전문점,2,6,17,1,0,0,4
20244,D,발달상권,3120122,강서구청,CS100007,치킨전문점,2,11,0,0,0,0,9
20244,D,발달상권,3120123,오류동역,CS100007,치킨전문점,2,7,0,0,0,0,5
20244,D,발달상권,3120124,개봉동 현대아파트,CS100007,치킨전문점,4,12,0,0,0,0,8
20244,D,발달상권,3120125,구로역,CS100007,치킨전문점,0,1,0,0,100,1,1
20244,D,발달상권,3120126,디지털단지오거리,CS100007,치킨전문점,0,1,0,0,0,0,1
20244,D,발달상권,3120127,구로구청,CS100007,치킨전문점,0,1,0,0,0,0,1
20244,D,발달상권,3120128,신도림역,CS100007,치킨전문점,3,9,0,0,0,0,6
20244,D,발달상권,3120129,구로디지털단지,CS100007,치킨전문점,2,7,0,0,0,0,5
20244,D,발달상권,3120130,구로디지털단지역,CS100007,치킨전문점,5,13,0,0,8,1,8
20244,D,발달상권,3120131,가산디지털단지,CS100007,치킨전문점,8,18,0,0,0,0,10
20244,D,발달상권,3120132,독산동,CS100007,치킨전문점,8,12,8,1,0,0,4
20244,D,발달상권,3120133,서울시흥동우체국(홈플러스시흥점),CS100007,치킨전문점,1,6,0,0,0,0,5
20244,D,발달상권,3120134,구로전화국,CS100007,치킨전문점,3,8,0,0,0,0,5
20244,D,발달상권,3120135,양평역,CS100007,치킨전문점,0,1,100,1,100,1,1
20244,D,발달상권,3120136,영등포구청역,CS100007,치킨전문점,2,13,0,0,8,1,11
20244,D,발달상권,3120137,문래역(문래로데오거리),CS100007,치킨전문점,0,1,0,0,0,0,1
20244,D,발달상권,3120138,당산2동(영등포우체국),CS100007,치킨전문점,1,5,20,1,0,0,4
20244,D,발달상권,3120139,대림3동사거리,CS100007,치킨전문점,1,3,33,1,67,2,2
20244,D,발달상권,3120140,문래동주민센터,CS100007,치킨전문점,0,2,0,0,0,0,2
20244,D,발달상권,3120141,영등포청과시장교차로,CS100007,치킨전문점,3,4,0,0,0,0,1
20244,D,발달상권,3120142,대림역,CS100007,치킨전문점,1,3,0,0,0,0,2
20244,D,발달상권,3120143,당산역,CS100007,치킨전문점,4,7,0,0,0,0,3
20244,D,발달상권,3120144,영중로,CS100007,치킨전문점,0,4,0,0,0,0,4
20244,D,발달상권,3120145,영등포역(영등포),CS100007,치킨전문점,3,12,0,0,0,0,9
20244,D,발달상권,3120146,한강성심병원,CS100007,치킨전문점,1,1,0,0,0,0,0
20244,D,발달상권,3120147,보라매역,CS100007,치킨전문점,1,3,0,0,0,0,2
20244,D,발달상권,3120148,국회의사당역(국회의사당),CS100007,치킨전문점,6,15,0,0,0,0,9
20244,D,발달상권,3120149,여의도역(여의도),CS100007,치킨전문점,7,17,0,0,0,0,10
20244,D,발달상권,3120151,보라매공원,CS100007,치킨전문점,1,6,0,0,0,0,5
20244,D,발달상권,3120152,신대방삼거리역,CS100007,치킨전문점,4,11,0,0,0,0,7
20244,D,발달상권,3120153,노량진역(노량진),CS100007,치킨전문점,2,13,0,0,0,0,11
20244,D,발달상권,3120154,장승배기역,CS100007,치킨전문점,0,3,0,0,0,0,3
20244,D,발달상권,3120155,총신대학교,CS100007,치킨전문점,0,2,0,0,0,0,2
20244,D,발달상권,3120156,"총신대입구역(이수, 총신대)",CS100007,치킨전문점,5,17,6,1,12,2,12
20244,D,발달상권,3120157,신림역(신림),CS100007,치킨전문점,7,10,10,1,0,0,3
20244,D,발달상권,3120158,녹두거리(대학동),CS100007,치킨전문점,2,6,33,2,0,0,4
20244,D,발달상권,3120159,서울대입구역,CS100007,치킨전문점,1,5,0,0,0,0,4
20244,D,발달상권,3120160,사당역(사당),CS100007,치킨전문점,5,13,0,0,0,0,8
20244,D,발달상권,3120162,방배동카페골목,CS100007,치킨전문점,1,5,20,1,0,0,4
20244,D,발달상권,3120163,사당역 11번(사당역먹자골목),CS100007,치킨전문점,1,1,0,0,0,0,0
20244,D,발달상권,3120164,내방역,CS100007,치킨전문점,1,2,0,0,0,0,1
20244,D,발달상권,3120165,서래마을카페거리(서래마을),CS100007,치킨전문점,1,6,17,1,0,0,5
20244,D,발달상권,3120166,방배역,CS100007,치킨전문점,2,7,0,0,0,0,5
20244,D,발달상권,3120167,고속터미널(고속터미널역),CS100007,치킨전문점,4,5,0,0,0,0,1
20244,D,발달상권,3120168,서울고교교차로,CS100007,치킨전문점,0,1,0,0,0,0,1
20244,D,발달상권,3120169,서초역,CS100007,치킨전문점,1,1,0,0,0,0,0
20244,D,발달상권,3120170,삼호가든사거리,CS100007,치킨전문점,1,3,0,0,0,0,2
20244,D,발달상권,3120172,교대입구교차로,CS100007,치킨전문점,2,6,0,0,0,0,4
20244,D,발달상권,3120173,교대역(법원.검찰청),CS100007,치킨전문점,5,16,6,1,6,1,11
20244,D,발달상권,3120174,논현역 5번,CS100007,치킨전문점,0,3,0,0,0,0,3
20244,D,발달상권,3120175,남부터미널역,CS100007,치킨전문점,3,10,0,0,0,0,7
20244,D,발달상권,3120177,신논현역 1번,CS100007,치킨전문점,0,3,0,0,0,0,3
20244,D,발달상권,3120178,신사역,CS100007,치킨전문점,3,9,0,0,0,0,6
20244,D,발달상권,3120179,양재역,CS100007,치킨전문점,5,10,0,0,0,0,5
20244,D,발달상권,3120181,교육개발원입구사거리,CS100007,치킨전문점,1,3,0,0,0,0,2
20244,D,발달상권,3120182,"양재시민의숲역(양재동꽃시장, aT센터)",CS100007,치킨전문점,3,8,25,2,38,3,5
20244,D,발달상권,3120184,포이사거리(삼호물산),CS100007,치킨전문점,5,12,8,1,8,1,7
20244,D,발달상권,3120185,논현역,CS100007,치킨전문점,6,17,6,1,0,0,11
20244,D,발달상권,3120186,가로수길,CS100007,치킨전문점,3,7,0,0,29,2,4
20244,D,발달상권,3120187,신논현역,CS100007,치킨전문점,6,12,33,4,0,0,6
20244,D,발달상권,3120188,압구정역,CS100007,치킨전문점,2,5,0,0,0,0,3
20244,D,발달상권,3120189,강남역,CS100007,치킨전문점,11,20,5,1,10,2,9
20244,D,발달상권,3120190,강남을지병원,CS100007,치킨전문점,0,5,0,0,0,0,5
20244,D,발달상권,3120191,학동역,CS100007,치킨전문점,3,5,0,0,20,1,2
20244,D,발달상권,3120192,뱅뱅사거리,CS100007,치킨전문점,4,10,0,0,10,1,6
20244,D,발달상권,3120193,도산공원교차로,CS100007,치킨전문점,0,1,0,0,0,0,1
20244,D,발달상권,3120194,언주역(차병원),CS100007,치킨전문점,6,8,0,0,0,0,2
20244,D,발달상권,3120195,성수대교남단,CS100007,치킨전문점,0,2,0,0,0,0,2
20244,D,발달상권,3120196,서울세관,CS100007,치킨전문점,0,2,0,0,0,0,2
20244,D,발달상권,3120197,역삼역,CS100007,치킨전문점,6,18,0,0,6,1,12
20244,D,발달상권,3120198,구역삼세무서,CS100007,치킨전문점,3,10,0,0,0,0,7
20244,D,발달상권,3120199,경복아파트교차로,CS100007,치킨전문점,0,2,50,1,0,0,2
20244,D,발달상권,3120200,학동사거리,CS100007,치킨전문점,1,5,0,0,0,0,4
20244,D,발달상권,3120201,도곡1동,CS100007,치킨전문점,3,8,0,0,13,1,5
20244,D,발달상권,3120202,압구정로데오역(압구정로데오),CS100007,치킨전문점,2,4,0,0,0,0,2
20244,D,발달상권,3120203,강남구청역,CS100007,치킨전문점,2,8,25,2,25,2,6
20244,D,발달상권,3120204,르네상스호텔사거리,CS100007,치킨전문점,2,3,0,0,0,0,1
20244,D,발달상권,3120205,매봉역,CS100007,치킨전문점,0,4,0,0,0,0,4
20244,D,발달상권,3120206,개나리아파트,CS100007,치킨전문점,2,3,0,0,0,0,1
20244,D,발달상권,3120207,선정릉역,CS100007,치킨전문점,2,6,0,0,17,1,4
20244,D,발달상권,3120208,청담사거리(청담동명품거리),CS100007,치킨전문점,2,3,0,0,0,0,1
20244,D,발달상권,3120209,"강남구청(청담역_8번, 강남세무서)",CS100007,치킨전문점,0,2,0,0,0,0,2
20244,D,발달상권,3120210,선릉역,CS100007,치킨전문점,2,9,0,0,0,0,7
20244,D,발달상권,3120211,도성초등학교,CS100007,치킨전문점,0,4,0,0,0,0,4
20244,D,발달상권,3120212,한티역,CS100007,치킨전문점,2,8,0,0,25,2,6
20244,D,발달상권,3120213,삼성중앙역,CS100007,치킨전문점,3,7,14,1,0,0,4
20244,D,발달상권,3120214,영동대교남단교차로,CS100007,치킨전문점,1,2,0,0,0,0,1
20244,D,발달상권,3120215,포스코사거리,CS100007,치킨전문점,0,5,0,0,0,0,5
20244,D,발달상권,3120216,경기고교사거리(경기고교앞사거리),CS100007,치킨전문점,0,1,0,0,0,0,1
20244,D,발달상권,3120217,대치사거리,CS100007,치킨전문점,3,8,0,0,0,0,5
20244,D,발달상권,3120219,은마아파트,CS100007,치킨전문점,1,9,11,1,0,0,8
20244,D,발달상권,3120220,대치역,CS100007,치킨전문점,0,3,0,0,0,0,3
20244,D,발달상권,3120221,봉은사역,CS100007,치킨전문점,3,8,0,0,0,0,5
20244,D,발달상권,3120222,삼성역,CS100007,치킨전문점,3,7,0,0,0,0,4
20244,D,발달상권,3120224,수서역,CS100007,치킨전문점,2,4,0,0,0,0,2
20244,D,발달상권,3120225,잠실새내역(신천),CS100007,치킨전문점,4,16,13,2,13,2,12
20244,D,발달상권,3120226,석촌고분역,CS100007,치킨전문점,0,4,0,0,0,0,4
20244,D,발달상권,3120227,잠실역,CS100007,치킨전문점,1,8,13,1,0,0,7
20244,D,발달상권,3120228,석촌역(석촌호수),CS100007,치킨전문점,1,3,0,0,0,0,2
20244,D,발달상권,3120229,방이동먹자골목,CS100007,치킨전문점,5,11,0,0,0,0,6
20244,D,발달상권,3120230,송파사거리(송파역),CS100007,치킨전문점,3,13,0,0,0,0,10
20244,D,발달상권,3120231,가락시장,CS100007,치킨전문점,1,1,0,0,0,0,0
20244,D,발달상권,3120232,송파나루역,CS100007,치킨전문점,0,1,0,0,0,0,1
20244,D,발달상권,3120233,몽촌토성역,CS100007,치킨전문점,1,4,0,0,0,0,3
20244,D,발달상권,3120234,가락시장역,CS100007,치킨전문점,3,8,0,0,13,1,5
20244,D,발달상권,3120235,문정역,CS100007,치킨전문점,4,12,0,0,8,1,8
20244,D,발달상권,3120236,장지역(가든파이브),CS100007,치킨전문점,0,1,0,0,0,0,1
20244,D,발달상권,3120237,경찰병원역,CS100007,치킨전문점,3,11,18,2,9,1,8
20244,D,발달상권,3120238,방이역,CS100007,치킨전문점,0,1,0,0,0,0,1
20244,D,발달상권,3120239,오금역,CS100007,치킨전문점,2,6,0,0,0,0,4
20244,D,발달상권,3120240,개롱역,CS100007,치킨전문점,1,7,0,0,0,0,6
20244,D,발달상권,3120241,거여역,CS100007,치킨전문점,2,4,0,0,0,0,2
20244,D,발달상권,3120242,강동구청역,CS100007,치킨전문점,0,2,0,0,0,0,2
20244,D,발달상권,3120243,천호역,CS100007,치킨전문점,3,7,0,0,0,0,4
20244,D,발달상권,3120244,암사역,CS100007,치킨전문점,1,5,0,0,0,0,4
20244,D,발달상권,3120245,둔촌역,CS100007,치킨전문점,7,13,0,0,0,0,6
20244,D,발달상권,3120246,길동역,CS100007,치킨전문점,2,10,0,0,0,0,8
20244,D,발달상권,3120248,명일역,CS100007,치킨전문점,3,9,0,0,0,0,6
20244,D,발달상권,3120249,고덕역,CS100007,치킨전문점,0,2,0,0,50,1,2
20244,R,전통시장,3130002,세종마을음식문화거리(금천교시장),CS100007,치킨전문점,1,2,0,0,0,0,1
20244,R,전통시장,3130007,광장시장(광장전통시장),CS100007,치킨전문점,2,2,0,0,0,0,0
20244,R,전통시장,3130010,종로신진시장,CS100007,치킨전문점,2,2,0,0,0,0,0
20244,R,전통시장,3130015,창신골목시장,CS100007,치킨전문점,1,2,0,0,0,0,1
20244,R,전통시장,3130018,동대문문구완구거리(동대문문구완구시장),CS100007,치킨전문점,0,1,0,0,0,0,1
20244,R,전통시장,3130020,동묘시장(동묘벼룩시장),CS100007,치킨전문점,2,2,0,0,0,0,0
20244,R,전통시장,3130024,남대문시장(자유상가),CS100007,치킨전문점,2,3,0,0,0,0,1
20244,R,전통시장,3130031,청계천공구상가,CS100007,치킨전문점,1,1,0,0,0,0,0
20244,R,전통시장,3130032,인현시장,CS100007,치킨전문점,1,2,0,0,0,0,1
20244,R,전통시장,3130036,중부시장(신중부시장),CS100007,치킨전문점,0,1,0,0,0,0,1
20244,R,전통시장,3130042,약수시장,CS100007,치킨전문점,2,4,0,0,0,0,2
20244,R,전통시장,3130047,테크노상가(엘리시움),CS100007,치킨전문점,0,1,0,0,0,0,1
20244,R,전통시장,3130048,동평화시장,CS100007,치킨전문점,0,2,0,0,0,0,2
20244,R,전통시장,3130049,신당 미래유산 먹거리 골목형상점가,CS100007,치킨전문점,1,1,0,0,0,0,0
20244,R,전통시장,3130051,동화동 골목형상점가,CS100007,치킨전문점,2,4,0,0,0,0,2
20244,R,전통시장,3130052,서울중앙시장(신중앙시장),CS100007,치킨전문점,3,3,0,0,0,0,0
20244,R,전통시장,3130053,백학시장,CS100007,치킨전문점,2,6,0,0,0,0,4
20244,R,전통시장,3130054,황학동주방가구거리상점가,CS100007,치킨전문점,0,0,0,0,0,1,0
20244,R,전통시장,3130055,"황학시장(서울중앙시장, 신중앙시장)",CS100007,치킨전문점,0,1,0,0,0,0,1
20244,R,전통시장,3130056,용산용문시장,CS100007,치킨전문점,5,7,0,0,0,0,2
20244,R,전통시장,3130057,만리시장,CS100007,치킨전문점,1,1,0,0,0,0,0
20244,R,전통시장,3130058,이촌종합시장,CS100007,치킨전문점,1,3,33,1,33,1,2
20244,R,전통시장,3130060,신흥시장,CS100007,치킨전문점,1,1,0,0,0,0,0
20244,R,전통시장,3130061,이태원시장,CS100007,치킨전문점,1,1,0,0,0,0,0
20244,R,전통시장,3130063,신금호역 골목형상점가,CS100007,치킨전문점,3,5,0,0,0,0,2
20244,R,전통시장,3130064,금남시장,CS100007,치킨전문점,3,4,0,0,0,0,1
20244,R,전통시장,3130065,무학봉상점가,CS100007,치킨전문점,2,4,0,0,0,0,2
20244,R,전통시장,3130066,행당시장상점가,CS100007,치킨전문점,4,7,0,0,0,0,3
20244,R,전통시장,3130067,왕십리도선동상점가,CS100007,치킨전문점,3,10,10,1,0,0,7
20244,R,전통시장,3130069,"한양대앞상점가(한양시장, 왕십리맛골목)",CS100007,치킨전문점,5,9,0,0,0,0,4
20244,R,전통시장,3130070,뚝섬역상점가,CS100007,치킨전문점,0,5,0,0,0,0,5
20244,R,전통시장,3130072,성동용답상가시장,CS100007,치킨전문점,2,6,0,0,0,0,4
20244,R,전통시장,3130073,뚝도시장,CS100007,치킨전문점,6,8,0,0,0,0,2
20244,R,전통시장,3130074,영동교골목시장,CS100007,치킨전문점,0,3,0,0,0,0,3
20244,R,전통시장,3130075,노룬산시장(노룬산골목시장),CS100007,치킨전문점,0,1,0,0,0,0,1
20244,R,전통시장,3130076,능동로골목시장,CS100007,치킨전문점,2,2,0,0,0,0,0
20244,R,전통시장,3130078,화양제일골목시장,CS100007,치킨전문점,4,4,0,0,0,0,0
20244,R,전통시장,3130081,자양골목전통시장(자양골목시장),CS100007,치킨전문점,4,6,0,0,0,0,2
20244,R,전통시장,3130083,"중곡제일시장(중곡제일골목시장, 광성시장)",CS100007,치킨전문점,5,5,0,0,0,0,0
20244,R,전통시장,3130084,신성시장(신성골목시장),CS100007,치킨전문점,1,1,0,0,0,0,0
20244,R,전통시장,3130085,용두시장,CS100007,치킨전문점,1,1,0,0,0,0,0
20244,R,전통시장,3130086,서울약령시장,CS100007,치킨전문점,2,3,0,0,0,0,1
20244,R,전통시장,3130094,청량리청과물시장,CS100007,치킨전문점,8,8,0,0,0,0,0
20244,R,전통시장,3130095,청량리전통시장,CS100007,치킨전문점,2,2,0,0,0,0,0
20244,R,전통시장,3130097,답십리 건축자재시장,CS100007,치킨전문점,1,1,0,0,0,0,0
20244,R,전통시장,3130098,회기시장,CS100007,치킨전문점,0,1,100,1,200,2,1
20244,R,전통시장,3130099,전농로터리시장,CS100007,치킨전문점,1,1,0,0,200,2,0
20244,R,전통시장,3130100,답십리시장,CS100007,치킨전문점,1,3,0,0,0,0,2
20244,R,전통시장,3130102,이문제일시장,CS100007,치킨전문점,1,1,0,0,0,0,0
20244,R,전통시장,3130103,이경시장,CS100007,치킨전문점,0,0,0,0,0,1,0
20244,R,전통시장,3130105,장미제일시장(중화동제일시장),CS100007,치킨전문점,2,3,0,0,0,0,1
20244,R,전통시장,3130106,중랑동부시장,CS100007,치킨전문점,3,5,0,0,0,0,2
20244,R,전통시장,3130107,중랑동부시장(중랑교종합상가),CS100007,치킨전문점,1,1,0,0,0,0,0
20244,R,전통시장,3130109,묵1동도깨비시장,CS100007,치킨전문점,0,1,0,0,0,0,1
20244,R,전통시장,3130110,면목골목시장(면목시장),CS100007,치킨전문점,3,4,0,0,0,0,1
20244,R,전통시장,3130111,"동원전통종합시장(동원시장, 동원전통시장 상점가)",CS100007,치킨전문점,4,6,0,0,0,0,2
20244,R,전통시장,3130112,사가정시장,CS100007,치킨전문점,1,3,0,0,0,0,2
20244,R,전통시장,3130115,우림골목시장,CS100007,치킨전문점,0,1,0,0,0,0,1
20244,R,전통시장,3130117,정릉시장,CS100007,치킨전문점,4,9,0,0,0,0,5
20244,R,전통시장,3130118,정릉골 골목형상점가,CS100007,치킨전문점,1,3,0,0,0,0,2
20244,R,전통시장,3130119,정릉아리랑시장,CS100007,치킨전문점,1,1,0,0,0,0,0
20244,R,전통시장,3130120,돈암시장(돈암제일시장),CS100007,치킨전문점,3,4,0,0,0,0,1
20244,R,전통시장,3130123,꿈의숲 장곡 골목형상점가,CS100007,치킨전문점,0,0,0,0,0,1,0
20244,R,전통시장,3130125,장위전통시장,CS100007,치킨전문점,2,2,0,0,0,0,0
20244,R,전통시장,3130128,돌곶이시장(석관황금시장),CS100007,치킨전문점,3,4,0,0,0,0,1
20244,R,전통시장,3130129,장미원골목시장,CS100007,치킨전문점,1,3,0,0,33,1,2
20244,R,전통시장,3130132,삼양골목시장(삼양시장),CS100007,치킨전문점,0,2,0,0,0,0,2
20244,R,전통시장,3130133,우이골목시장(우이시장),CS100007,치킨전문점,1,5,0,0,0,0,4
20244,R,전통시장,3130134,"솔샘시장(미아6,7동골목시장)",CS100007,치킨전문점,1,1,0,0,0,0,0
20244,R,전통시장,3130135,수유중앙골목시장(수유중앙시장),CS100007,치킨전문점,1,1,0,0,0,0,0
20244,R,전통시장,3130137,"수유전통시장(수유시장, 수유골목시장)",CS100007,치킨전문점,4,4,0,0,25,1,0
20244,R,전통시장,3130139,강북종합전통시장(강북종합골목시장),CS100007,치킨전문점,2,5,0,0,0,0,3
20244,R,전통시장,3130140,숭인시장,CS100007,치킨전문점,1,1,0,0,0,0,0
20244,R,전통시장,3130141,강북북부골목시장,CS100007,치킨전문점,1,3,0,0,0,0,2
20244,R,전통시장,3130143,방천골목시장,CS100007,치킨전문점,2,2,0,0,0,0,0
20244,R,전통시장,3130144,백운시장,CS100007,치킨전문점,1,1,0,0,100,1,0
20244,R,전통시장,3130145,쌍문역둘리상점가,CS100007,치킨전문점,0,1,0,0,0,0,1
20244,R,전통시장,3130146,쌍문시장(쌍문역골목시장),CS100007,치킨전문점,8,10,0,0,0,0,2
20244,R,전통시장,3130147,쌍문역동측상점가,CS100007,치킨전문점,1,5,0,0,0,0,4
20244,R,전통시장,3130148,방학동도깨비시장,CS100007,치킨전문점,3,4,0,0,0,0,1
20244,R,전통시장,3130149,창동신창시장,CS100007,치킨전문점,3,4,0,0,0,0,1
20244,R,전통시장,3130150,창동골목시장,CS100007,치킨전문점,1,2,0,0,0,0,1
20244,R,전통시장,3130151,신도봉시장,CS100007,치킨전문점,1,2,0,0,0,0,1
20244,R,전통시장,3130152,오!도봉거리 상점가,CS100007,치킨전문점,1,1,0,0,0,0,0
20244,R,전통시장,3130153,창동역상점가,CS100007,치킨전문점,1,7,0,0,0,0,6
20244,R,전통시장,3130154,상계주공1단지(가)상가,CS100007,치킨전문점,0,2,0,0,0,0,2
20244,R,전통시장,3130155,시영B상가(중계 그린아파트 B 상가),CS100007,치킨전문점,0,4,25,1,0,0,4
20244,R,전통시장,3130156,시영2단지 무지개종합상가(중계 무지개2단지아파트상가),CS100007,치킨전문점,1,1,0,0,0,0,0
20244,R,전통시장,3130157,상계중앙시장,CS100007,치킨전문점,4,5,20,1,0,0,1
20244,R,전통시장,3130159,공릉동 도깨비시장,CS100007,치킨전문점,4,4,0,0,0,0,0
20244,R,전통시장,3130163,응암오거리상점가,CS100007,치킨전문점,1,8,0,0,0,0,7
20244,R,전통시장,3130165,"대림골목시장(대림시장, 양지시장)",CS100007,치킨전문점,3,4,0,0,0,0,1
20244,R,전통시장,3130167,연신내상점가(연빛거리),CS100007,치킨전문점,4,9,0,0,22,2,5
20244,R,전통시장,3130168,연서시장,CS100007,치킨전문점,1,2,0,0,0,0,1
20244,R,전통시장,3130169,대조시장,CS100007,치킨전문점,2,2,0,0,0,0,0
20244,R,전통시장,3130171,불광먹자골목 골목형상점가,CS100007,치킨전문점,4,5,0,0,0,0,1
20244,R,전통시장,3130179,"이화여대 3,5,7길 상점가",CS100007,치킨전문점,1,6,0,0,17,1,5
20244,R,전통시장,3130180,포방터시장,CS100007,치킨전문점,1,3,0,0,0,0,2
20244,R,전통시장,3130181,아현가구거리상점가,CS100007,치킨전문점,1,1,0,0,0,0,0
20244,R,전통시장,3130182,영천시장,CS100007,치킨전문점,1,2,0,0,0,0,1
20244,R,전통시장,3130183,상암동상점가,CS100007,치킨전문점,4,9,11,1,0,0,5
20244,R,전통시장,3130185,망원월드컵시장,CS100007,치킨전문점,0,1,0,0,0,0,1
20244,R,전통시장,3130186,망원시장,CS100007,치킨전문점,4,5,0,0,0,0,1
20244,R,전통시장,3130190,홍대소상공인상점가,CS100007,치킨전문점,1,2,0,0,50,1,1
20244,R,전통시장,3130191,홍대 걷고싶은 거리,CS100007,치킨전문점,2,7,0,0,14,1,5
20244,R,전통시장,3130194,용강동 상점가,CS100007,치킨전문점,0,2,0,0,100,2,2
20244,R,전통시장,3130195,도화동 상점가,CS100007,치킨전문점,4,8,13,1,13,1,4
20244,R,전통시장,3130197,마포시장,CS100007,치킨전문점,2,4,0,0,0,0,2
20244,R,전통시장,3130198,아현시장,CS100007,치킨전문점,3,4,0,0,0,0,1
20244,R,전통시장,3130199,신월3동 골목시장,CS100007,치킨전문점,0,1,0,0,0,0,1
20244,R,전통시장,3130202,신영시장,CS100007,치킨전문점,4,7,0,0,0,0,3
20244,R,전통시장,3130203,서서울 골목형상점가,CS100007,치킨전문점,1,1,0,0,0,0,0
20244,R,전통시장,3130204,경창시장,CS100007,치킨전문점,1,4,0,0,25,1,3
20244,R,전통시장,3130205,신곡종합시장(신월6동 골목시장),CS100007,치킨전문점,1,1,0,0,0,0,0
20244,R,전통시장,3130208,목동깨비시장(목3동시장),CS100007,치킨전문점,1,2,50,1,50,1,1
20244,R,전통시장,3130209,목사랑시장(목4동시장),CS100007,치킨전문점,1,3,0,0,33,1,2
20244,R,전통시장,3130210,목2동시장,CS100007,치킨전문점,1,3,0,0,0,0,2
20244,R,전통시장,3130213,방신전통시장,CS100007,치킨전문점,2,4,0,0,0,0,2
20244,R,전통시장,3130214,송화벽화시장(송화골목시장),CS100007,치킨전문점,3,4,0,0,0,0,1
20244,R,전통시장,3130216,화곡중앙시장,CS100007,치킨전문점,3,4,0,0,0,0,1
20244,R,전통시장,3130217,화곡본동시장,CS100007,치킨전문점,2,2,0,0,0,0,0
20244,R,전통시장,3130219,까치산시장,CS100007,치킨전문점,2,3,0,0,0,0,1
20244,R,전통시장,3130221,"남부골목시장(남부화곡시장, 남부시장)",CS100007,치킨전문점,3,4,0,0,0,0,1
20244,R,전통시장,3130222,오류시장,CS100007,치킨전문점,0,1,0,0,0,0,1
20244,R,전통시장,3130223,고척근린시장,CS100007,치킨전문점,2,3,0,0,0,0,1
20244,R,전통시장,3130225,개봉중앙시장,CS100007,치킨전문점,2,6,0,0,17,1,4
